Time (sec),Accel Position (%),Baro Pressure (kPa),Boost (kPa),Coolant Temp (C),Fuel Press Final (kPa),Fuel Press Raw (kPa),Gear Position (Gear),Intake Temp (C),Man Abs Press (kPa),RPM (RPM),Req Torque (Nm),Target Throttle (%),Throttle Pos (%),Vehicle Speed (kph),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.4.2-17441][2020 USDM WRX STI COBB Custom Features][Reflash: Stage1 ACN91 v400 Boost Select.ptm - Realtime: Stage1 ACN91 v400 Boost Select.ptm]
204.814,9.0,99.97,-46.61,88,0.00,0.00,6,38,53.30,3162,50.22,8.36,16.1,129,0.00,0
204.879,9.0,99.97,-46.61,88,0.00,0.00,6,38,53.23,3158,50.12,8.10,16.1,129,0.00,0
204.959,9.0,99.97,-46.13,88,0.00,0.00,6,38,53.85,3156,46.60,7.84,16.1,129,0.00,0
205.023,9.0,99.97,-46.26,88,0.00,0.00,6,38,53.85,3154,49.83,8.10,15.7,129,0.00,0
205.113,9.0,99.97,-46.75,88,0.00,0.00,6,38,53.30,3154,50.04,8.36,15.7,129,0.00,0
205.179,9.0,99.97,-46.75,88,0.00,0.00,6,38,53.57,3153,49.84,8.10,16.1,129,0.00,0
205.258,9.0,99.97,-46.26,88,0.00,0.00,6,38,53.57,3151,50.17,8.10,16.1,129,0.00,0
205.333,9.0,99.97,-45.78,88,0.00,0.00,6,38,54.12,3147,53.35,8.36,16.1,129,0.00,0
205.400,9.0,99.97,-45.51,88,0.00,0.00,6,38,54.26,3147,53.35,8.36,16.1,129,0.00,0
205.488,9.0,99.97,-45.37,88,0.00,0.00,6,38,54.54,3146,53.35,8.36,16.1,129,0.00,0
205.552,9.4,99.97,-45.09,88,0.00,0.00,6,38,55.30,3169,56.81,8.63,16.5,129,0.00,0
205.640,9.4,99.97,-44.40,88,0.00,0.00,6,38,55.71,3166,63.75,9.11,16.9,129,0.00,0
205.704,9.8,99.97,-43.02,88,0.00,0.00,6,38,56.95,3164,60.32,8.88,16.9,129,0.00,0
205.792,9.4,99.97,-42.06,88,0.00,0.00,6,38,58.12,3160,60.65,8.88,16.9,129,0.00,0
205.857,9.8,99.97,-41.92,88,0.00,0.00,6,38,58.26,3161,67.03,9.32,16.9,129,0.00,0
205.942,10.2,99.97,-41.99,88,0.00,0.00,6,38,57.85,3158,67.83,9.29,17.3,129,0.00,0
206.009,10.2,99.97,-41.02,88,0.00,0.00,6,38,59.23,3164,77.63,9.90,18.0,129,0.00,0
206.076,11.8,99.97,-39.44,88,0.00,0.00,6,38,60.81,3162,88.20,10.62,18.4,129,0.00,0
206.165,11.8,99.97,-36.40,88,0.00,0.00,6,38,63.57,3137,88.23,10.40,18.4,129,0.00,0
206.230,11.4,99.97,-34.54,88,0.00,0.00,6,38,64.95,3133,84.77,10.41,18.4,129,0.00,0
206.307,11.4,99.97,-33.99,88,0.00,0.00,6,38,65.71,3135,84.79,10.41,18.0,129,0.00,0
206.382,11.8,99.97,-33.99,88,0.00,0.00,6,38,65.98,3137,88.26,10.63,18.4,129,0.00,0
206.455,11.4,99.97,-33.78,88,0.00,0.00,6,38,66.12,3131,84.82,10.42,18.4,129,0.00,0
206.543,11.4,99.97,-33.30,88,0.00,0.00,6,38,66.53,3131,84.83,10.42,18.4,129,0.00,0
206.605,11.4,99.97,-32.96,88,0.00,0.00,6,38,66.95,3134,84.80,10.64,18.4,129,0.00,0
206.690,11.8,99.97,-33.03,88,0.00,0.00,6,38,66.67,3154,88.31,10.64,18.4,129,0.00,0
206.753,11.8,99.97,-32.47,88,0.00,0.00,6,38,67.22,3158,84.81,10.49,18.4,129,0.00,0
206.832,11.4,99.97,-31.99,88,0.00,0.00,6,38,67.84,3154,74.41,9.76,18.0,129,0.00,0
206.910,10.6,99.97,-32.20,88,0.00,0.00,6,38,67.36,3149,70.96,9.54,17.6,129,0.00,0
206.976,10.2,99.97,-33.78,88,0.00,0.00,6,38,65.98,3148,67.52,9.32,16.9,129,0.00,0
207.061,10.2,99.97,-35.65,88,0.00,0.00,6,38,64.26,3148,71.01,9.55,17.3,129,0.00,0
207.127,10.6,99.97,-36.06,88,0.00,0.00,6,38,63.71,3152,74.47,9.77,17.6,129,0.00,0
207.219,10.6,99.97,-35.16,88,0.00,0.00,6,38,64.53,3130,74.47,9.77,17.6,129,0.00,0
207.279,10.6,99.97,-34.61,88,0.00,0.00,6,38,65.22,3127,74.47,9.77,17.6,127,0.00,0
207.359,10.6,99.97,-34.61,88,0.00,0.00,6,38,65.43,3126,74.48,9.77,17.6,127,0.00,0
207.435,10.2,99.97,-34.61,88,0.00,0.00,6,38,65.57,3125,71.01,9.55,17.3,127,0.00,0
207.502,10.2,99.97,-34.61,88,0.00,0.00,6,38,65.36,3123,67.53,9.55,16.9,127,0.00,0
207.581,10.2,99.97,-35.78,88,0.00,0.00,6,38,64.67,3121,75.00,10.00,17.3,127,0.00,0
207.659,11.0,99.97,-35.58,88,0.00,0.00,6,38,63.71,3143,74.53,9.78,17.6,127,0.00,0
207.742,11.0,99.97,-34.06,88,0.00,0.00,6,38,66.26,3145,74.52,9.78,17.6,127,0.00,0
207.818,10.2,99.97,-33.99,88,0.00,0.00,6,38,66.26,3142,71.05,9.55,17.3,127,0.00,0
207.882,10.2,99.97,-34.47,88,0.00,0.00,6,38,65.22,3140,64.28,8.88,16.9,127,0.00,0
207.959,9.4,99.97,-35.51,88,0.00,0.00,6,38,64.81,3138,60.65,8.88,16.9,127,0.00,0
208.037,9.4,99.97,-37.16,88,0.00,0.00,6,38,63.09,3138,64.11,9.33,16.5,127,0.00,0
208.100,10.2,99.97,-37.58,88,0.00,0.00,6,38,62.40,3116,64.15,9.11,16.9,127,0.00,0
208.189,9.8,99.97,-36.82,88,0.00,0.00,6,38,63.09,3119,64.15,9.11,16.9,127,0.00,0
208.251,10.2,99.97,-36.68,88,0.00,0.00,6,38,63.09,3118,67.63,9.33,16.9,127,0.00,0
208.333,10.2,99.97,-36.47,88,0.00,0.00,6,38,63.43,3117,67.65,9.11,16.9,127,0.00,0
208.408,9.8,99.97,-36.34,88,0.00,0.00,6,38,63.57,3116,60.68,8.88,16.9,127,0.00,0
208.480,9.4,99.97,-36.54,88,0.00,0.00,6,38,63.29,3136,60.69,8.88,16.9,127,0.00,0
208.559,9.4,99.97,-37.37,88,0.00,0.00,6,38,63.09,3133,57.23,8.63,16.5,127,0.00,0
208.637,9.4,99.97,-38.06,88,0.00,0.00,6,38,61.29,3134,60.72,8.88,16.5,127,0.00,0
208.699,9.4,99.97,-38.82,88,0.00,0.00,6,38,61.29,3131,64.21,9.11,16.5,127,0.00,0
208.787,10.2,99.97,-38.54,88,0.00,0.00,6,38,61.29,3132,67.69,9.34,17.3,127,0.00,0
208.849,10.2,99.97,-37.09,88,0.00,0.00,6,38,62.81,3133,71.18,9.57,17.3,127,0.00,0
208.931,10.2,99.97,-36.47,88,0.00,0.00,6,38,63.57,3109,71.18,9.57,17.3,127,0.00,0
209.009,10.2,99.97,-35.51,88,0.00,0.00,6,38,63.98,3109,71.19,9.57,17.3,127,0.00,0
209.082,10.2,99.97,-35.51,88,0.00,0.00,6,38,64.95,3109,67.70,9.34,17.3,127,0.00,0
209.150,9.4,99.97,-35.58,88,0.00,0.00,6,38,64.40,3102,60.51,8.89,16.9,127,0.00,0
209.232,9.4,99.97,-37.09,88,0.00,0.00,6,38,63.09,3126,60.77,8.89,16.5,127,0.00,0
209.308,9.4,99.97,-37.99,88,0.00,0.00,6,38,62.12,3124,60.77,8.89,16.5,127,0.00,0
209.383,9.8,99.97,-38.82,88,0.00,0.00,6,38,61.43,3121,64.27,9.12,16.9,127,0.00,0
209.449,10.2,99.97,-39.02,88,0.00,0.00,6,38,61.09,3123,71.25,9.58,17.3,127,0.00,0
209.531,10.6,99.97,-37.92,88,0.00,0.00,6,38,62.67,3122,74.74,9.81,17.3,126,0.00,0
209.608,10.6,99.97,-36.34,88,0.00,0.00,6,38,63.57,3104,71.26,9.58,17.6,126,0.00,0
209.682,10.2,99.97,-35.78,88,0.00,0.00,6,38,64.12,3100,67.78,9.34,17.3,126,0.00,0
209.761,9.8,99.97,-36.47,88,0.00,0.00,6,38,63.43,3099,64.31,9.13,16.9,126,0.00,0
209.831,9.8,99.97,-37.92,88,0.00,0.00,6,38,62.26,3096,64.32,9.12,16.9,126,0.00,0
209.909,9.8,99.97,-38.13,88,0.00,0.00,6,38,61.43,3118,67.83,9.12,16.9,126,0.00,0
209.992,10.2,99.97,-38.33,88,0.00,0.00,6,38,61.43,3114,67.83,9.36,16.9,126,0.00,0
210.060,10.2,99.97,-38.06,88,0.00,0.00,6,38,62.12,3118,71.33,9.59,17.3,126,0.00,0
210.138,10.2,99.97,-37.09,88,0.00,0.00,6,38,62.67,3116,71.33,9.59,17.3,126,0.00,0
210.203,10.2,99.97,-36.40,88,0.00,0.00,6,38,63.29,3114,67.85,9.35,17.3,126,0.00,0
210.282,9.8,99.97,-36.40,88,0.00,0.00,6,38,63.57,3091,64.38,9.13,16.9,126,0.00,0
210.359,9.8,99.97,-37.58,88,0.00,0.00,6,38,61.98,3089,64.40,9.13,16.9,126,0.00,0
210.426,9.8,99.97,-38.40,87,0.00,0.00,6,38,61.71,3090,64.40,9.13,16.9,126,0.00,0
210.520,10.2,99.97,-38.47,87,0.00,0.00,6,38,61.43,3094,71.38,9.60,17.3,126,0.00,0
210.582,9.8,99.97,-37.37,87,0.00,0.00,6,38,62.40,3112,64.38,9.13,16.9,126,0.00,0
210.650,9.4,99.97,-37.16,87,0.00,0.00,6,38,62.95,3106,60.91,8.90,16.5,126,0.00,0
210.741,9.4,99.97,-38.89,87,0.00,0.00,6,38,61.71,3106,60.93,8.90,16.5,126,0.00,0
210.806,9.4,99.97,-39.51,87,0.00,0.00,6,38,60.67,3103,60.94,8.90,16.5,126,0.00,0
210.891,9.4,99.97,-39.51,87,0.00,0.00,6,38,60.26,3085,57.46,8.64,16.5,126,0.00,0
210.956,9.4,99.97,-39.51,87,0.00,0.00,6,38,60.54,3084,57.47,8.64,16.1,126,0.00,0
211.028,9.4,99.97,-39.99,87,0.00,0.00,6,38,59.98,3083,60.97,8.90,16.5,126,0.00,0
211.112,9.4,99.97,-39.99,87,0.00,0.00,6,38,59.71,3080,60.98,8.90,16.5,126,0.00,0
211.176,9.8,99.97,-39.51,87,0.00,0.00,6,38,60.12,3102,64.49,9.14,16.9,126,0.00,0
211.260,10.2,99.97,-39.09,87,0.00,0.00,6,38,60.81,3103,67.99,9.38,17.3,126,0.00,0
211.337,10.2,99.97,-38.27,87,0.00,0.00,6,38,61.98,3100,67.99,9.38,17.3,126,0.00,0
211.411,10.2,99.97,-37.58,87,0.00,0.00,6,38,62.12,3100,68.00,9.38,17.3,126,0.00,0
211.478,9.8,99.97,-36.54,87,0.00,0.00,6,38,62.67,3079,64.51,8.90,17.6,126,0.00,0
211.559,9.4,99.97,-35.71,87,0.00,0.00,6,38,63.98,3074,61.02,8.90,17.3,126,0.00,0
211.630,9.4,99.97,-36.06,87,0.00,0.00,6,38,64.26,3076,57.53,8.64,16.9,126,0.00,0
211.708,9.4,99.97,-37.09,87,0.00,0.00,6,38,62.95,3088,57.56,8.65,16.9,126,0.00,0
211.783,9.8,99.97,-37.58,87,0.00,0.00,6,38,62.40,3091,68.06,9.63,17.6,126,0.00,0
211.851,10.6,99.97,-36.68,87,0.00,0.00,6,38,63.29,3096,75.06,9.87,18.0,126,0.00,0
211.929,10.2,99.97,-34.75,87,0.00,0.00,6,38,64.95,3090,71.57,9.63,18.0,126,0.00,0
212.004,10.2,99.97,-33.30,87,0.00,0.00,6,38,66.40,3070,68.09,9.39,18.0,126,0.00,0
212.092,10.2,99.97,-33.58,87,0.00,0.00,6,38,66.26,3070,71.60,9.63,17.6,126,0.00,0
212.156,10.6,99.97,-33.99,87,0.00,0.00,6,38,65.84,3070,71.60,9.63,18.0,126,0.00,0
212.235,10.2,99.97,-33.58,87,0.00,0.00,6,38,66.40,3089,68.11,9.39,18.0,126,0.00,0
212.310,10.2,99.97,-33.30,87,0.00,0.00,6,38,66.53,3086,68.13,9.39,17.6,126,0.00,0
212.377,10.2,99.97,-33.78,87,0.00,0.00,6,38,66.40,3088,68.14,9.40,17.6,126,0.00,0
212.459,10.2,99.97,-34.13,87,0.00,0.00,6,38,65.98,3068,68.13,9.39,17.6,126,0.00,0
212.529,9.8,99.97,-34.20,87,0.00,0.00,6,38,65.57,3064,64.63,9.19,17.6,126,0.00,0
212.619,9.8,99.97,-34.47,87,0.00,0.00,6,38,65.57,3064,68.15,9.40,17.6,126,0.00,0
212.684,10.2,99.97,-34.61,87,0.00,0.00,6,38,65.36,3083,68.15,9.40,17.6,126,0.00,0
212.762,10.2,99.97,-34.47,87,0.00,0.00,6,38,65.57,3081,64.67,9.38,17.6,126,0.00,0
212.839,9.8,99.97,-34.20,87,0.00,0.00,6,38,65.84,3076,64.68,9.16,17.6,126,0.00,0
212.904,10.2,99.97,-34.13,87,0.00,0.00,6,38,65.57,3080,68.20,9.40,17.6,126,0.00,0
212.989,10.2,99.97,-34.13,87,0.00,0.00,6,38,65.84,3058,68.20,9.40,17.6,126,0.00,0
213.053,10.2,99.97,-33.92,87,0.00,0.00,6,38,65.98,3058,68.21,9.40,17.6,126,0.00,0
213.142,10.2,99.97,-33.58,87,0.00,0.00,6,38,66.40,3058,71.72,9.65,18.0,126,0.00,0
213.206,10.2,99.97,-33.58,87,0.00,0.00,6,38,66.26,3076,68.22,9.41,18.0,126,0.00,0
213.293,10.2,99.97,-33.23,87,0.00,0.00,6,38,66.67,3074,68.24,9.41,18.0,124,0.00,0
213.359,10.2,99.97,-33.16,87,0.00,0.00,6,38,67.09,3076,71.77,9.90,18.0,126,0.00,0
213.445,10.6,99.97,-32.96,87,0.00,0.00,6,38,67.22,3059,75.25,9.90,18.0,126,0.00,0
213.511,10.6,99.97,-32.41,87,0.00,0.00,6,38,67.84,3052,71.74,9.65,18.0,126,0.00,0
213.578,10.2,99.97,-31.85,87,0.00,0.00,6,38,67.98,3049,68.26,9.41,18.0,124,0.00,0
213.665,10.2,99.97,-32.20,87,0.00,0.00,6,38,68.26,3068,68.29,9.41,17.6,124,0.00,0
213.733,10.2,99.97,-32.89,87,0.00,0.00,6,38,67.36,3072,68.30,9.44,17.6,124,0.00,0
213.820,10.2,99.97,-33.44,87,0.00,0.00,6,38,66.53,3050,71.80,9.66,18.0,124,0.00,0
213.884,10.2,99.97,-33.23,87,0.00,0.00,6,38,66.95,3048,71.80,9.66,18.0,124,0.00,0
213.952,10.2,99.97,-32.41,87,0.00,0.00,6,38,67.36,3051,71.81,9.66,18.0,124,0.00,0
214.040,10.2,99.97,-32.41,87,0.00,0.00,6,38,67.57,3049,71.81,9.66,18.0,124,0.00,0
214.105,10.2,99.97,-32.06,87,0.00,0.00,6,38,67.71,3067,68.30,9.43,18.0,124,0.00,0
214.193,9.8,99.97,-32.27,87,0.00,0.00,6,38,67.98,3068,64.79,9.17,17.3,124,0.00,0
214.260,9.8,99.97,-33.72,87,0.00,0.00,6,38,65.71,3044,64.81,9.17,17.3,124,0.00,0
214.339,9.8,99.97,-34.20,87,0.00,0.00,6,38,65.71,3044,64.84,9.43,17.3,124,0.00,0
214.412,10.2,99.97,-34.34,87,0.00,0.00,6,38,65.57,3048,68.34,9.42,17.6,124,0.00,0
214.490,10.2,99.97,-34.34,87,0.00,0.00,6,38,65.71,3064,64.82,9.17,17.6,124,0.00,0
214.565,9.8,99.97,-33.58,87,0.00,0.00,6,38,66.26,3064,64.82,9.17,17.6,124,0.00,0
214.630,9.8,99.97,-33.58,87,0.00,0.00,6,38,66.40,3063,64.82,9.17,17.3,124,0.00,0
214.709,9.8,99.97,-34.34,87,0.00,0.00,6,38,65.57,3042,64.84,9.17,17.3,124,0.00,0
214.789,9.8,99.97,-34.61,87,0.00,0.00,6,38,65.09,3044,64.84,9.17,17.3,124,0.00,0
214.854,9.4,99.97,-34.40,87,0.00,0.00,6,38,65.57,3044,64.83,9.17,17.3,124,0.00,0
214.934,9.4,99.97,-34.54,87,0.00,0.00,6,38,65.09,3061,54.28,8.38,16.9,124,0.00,0
215.011,9.0,99.97,-35.71,87,0.00,0.00,6,38,64.67,3060,54.30,8.38,16.5,124,0.00,0
215.085,9.0,99.97,-37.23,87,0.00,0.00,6,38,63.43,3038,54.31,8.38,16.5,124,0.00,0
215.170,9.0,99.97,-37.51,87,0.00,0.00,6,38,62.40,3038,50.79,8.10,16.5,124,0.00,0
215.232,9.0,99.97,-37.71,87,0.00,0.00,6,38,62.12,3037,50.79,8.10,16.5,124,0.00,0
215.320,8.6,99.97,-38.68,87,0.00,0.00,6,38,61.29,3055,47.28,7.82,16.1,124,0.00,0
215.385,9.0,99.97,-39.23,87,0.00,0.00,6,38,60.95,3054,50.81,8.10,16.1,124,0.00,0
215.451,9.0,99.97,-39.92,87,0.00,0.00,6,38,60.12,3032,50.82,8.10,16.1,124,0.00,0
215.539,9.0,99.97,-39.99,87,0.00,0.00,6,38,59.85,3037,54.34,8.38,16.9,124,0.00,0
215.604,9.0,99.97,-39.09,87,0.00,0.00,6,38,61.09,3035,54.34,8.38,16.9,124,0.00,0
215.693,9.4,99.97,-38.47,87,0.00,0.00,6,38,61.43,3050,61.46,9.18,17.3,124,0.00,0
215.759,10.2,99.97,-37.65,87,0.00,0.00,6,38,62.26,3052,71.99,9.69,18.0,124,0.00,0
215.839,10.6,99.97,-35.30,87,0.00,0.00,6,38,64.26,3052,79.04,10.20,18.4,124,0.00,0
215.917,11.0,99.97,-32.89,87,0.00,0.00,6,38,66.26,3031,79.04,10.20,18.8,124,0.00,0
215.981,11.0,99.97,-31.85,87,0.00,0.00,6,38,67.57,3031,79.04,10.20,18.8,124,0.00,0
216.060,11.0,99.97,-31.30,87,0.00,0.00,6,38,68.95,3049,82.58,10.46,18.8,122,0.00,0
216.139,11.0,99.97,-30.89,87,0.00,0.00,6,38,69.09,3048,82.62,10.72,18.8,122,0.00,0
216.203,11.4,99.97,-30.47,87,0.00,0.00,6,38,69.57,3050,86.11,10.72,19.2,122,0.00,0
216.290,11.4,99.97,-29.30,87,0.00,0.00,6,38,70.67,3033,89.61,10.71,19.2,122,0.00,0
216.355,11.4,99.97,-28.54,87,0.00,0.00,6,38,70.81,3028,86.11,10.72,19.2,122,0.00,0
216.437,11.4,99.97,-28.13,87,0.00,0.00,6,38,71.43,3048,86.12,10.72,19.2,122,0.00,0
216.510,11.8,99.97,-27.85,87,0.00,0.00,6,38,71.84,3050,89.64,10.97,19.2,122,0.00,0
216.582,11.4,99.97,-27.79,87,0.00,0.00,6,38,72.12,3050,89.65,10.98,19.2,122,0.00,0
216.660,11.8,99.97,-27.10,87,0.00,0.00,6,38,72.53,3030,89.67,11.31,19.2,122,0.00,0
216.738,12.2,99.97,-27.10,87,0.00,0.00,6,38,73.08,3030,97.97,11.77,20.0,122,0.00,0
216.810,12.2,99.97,-25.23,87,0.00,0.00,6,37,73.70,3052,104.72,12.42,20.8,122,0.00,0
216.890,12.2,99.97,-22.41,87,0.00,0.00,6,37,78.26,3051,104.70,12.39,20.8,122,0.00,0
216.959,12.9,99.97,-21.10,87,0.00,0.00,6,37,78.81,3056,118.19,13.71,22.0,124,0.00,0
217.035,12.9,99.97,-17.79,87,0.00,0.00,6,37,82.12,3040,124.92,14.24,22.7,124,0.00,0
217.118,12.9,99.97,-15.03,87,0.00,0.00,6,37,84.53,3040,124.90,14.23,22.7,124,0.00,0
217.186,12.9,99.97,-13.03,87,0.00,0.00,6,37,86.12,3056,124.89,14.23,22.7,124,0.00,0
217.261,12.9,99.97,-12.27,87,0.00,0.00,6,37,87.36,3058,124.89,14.23,22.7,124,0.00,0
217.329,12.9,99.97,-11.86,87,0.00,0.00,6,37,88.12,3061,124.89,14.23,22.7,124,0.00,0
217.417,12.9,99.97,-11.38,87,0.00,0.00,6,37,88.53,3039,118.11,13.68,22.4,124,0.00,0
217.481,12.5,99.97,-12.07,87,0.00,0.00,6,37,87.56,3041,111.33,13.03,21.2,124,0.00,0
217.570,12.5,99.97,-13.79,87,0.00,0.00,6,37,86.25,3044,104.55,12.38,21.2,124,0.00,0
217.634,12.2,99.97,-14.82,87,0.00,0.00,6,37,85.84,3059,92.97,11.27,19.6,124,0.00,0
217.722,11.4,99.97,-18.82,87,0.00,0.00,6,37,83.70,3055,78.92,10.18,18.8,124,0.00,0
217.789,10.6,99.97,-21.51,87,0.00,0.00,6,37,77.98,3058,78.92,10.18,18.0,124,0.00,0
217.873,10.6,99.97,-24.20,87,0.00,0.00,6,37,75.70,3044,75.40,10.18,18.0,124,0.00,0
217.929,11.0,99.97,-24.75,87,0.00,0.00,6,37,75.22,3043,75.36,9.92,18.4,124,0.00,0
218.017,10.6,99.97,-24.68,87,0.00,0.00,6,37,74.81,3065,75.33,9.92,18.4,124,0.00,0
218.080,11.0,99.97,-25.10,87,0.00,0.00,6,37,74.81,3066,78.84,10.17,18.4,124,0.00,0
218.169,11.0,99.97,-25.44,87,0.00,0.00,6,37,74.39,3064,78.84,10.17,18.4,124,0.00,0
218.231,11.0,99.97,-25.72,87,0.00,0.00,6,37,74.39,3043,78.84,10.17,18.4,124,0.00,0
218.319,11.0,99.97,-25.72,87,0.00,0.00,6,37,74.26,3048,78.83,10.17,18.8,124,0.00,0
218.384,11.0,99.97,-25.99,87,0.00,0.00,6,37,73.98,3051,78.83,10.41,18.4,124,0.00,0
218.464,11.0,99.97,-25.58,87,0.00,0.00,6,37,74.53,3062,78.79,10.16,18.4,124,0.00,0
218.539,11.0,99.97,-25.86,87,0.00,0.00,6,37,74.53,3066,78.81,10.16,18.0,124,0.00,0
218.624,11.0,99.97,-27.10,87,0.00,0.00,6,37,72.53,3066,78.81,10.16,17.6,124,0.00,0
218.699,10.6,99.97,-28.54,87,0.00,0.00,6,37,71.22,3046,75.28,9.91,17.6,124,0.00,0
218.763,10.6,99.97,-29.37,87,0.00,0.00,6,37,70.53,3047,78.80,10.16,17.3,124,0.00,0
218.842,11.4,99.97,-30.47,87,0.00,0.00,6,37,69.36,3050,85.82,10.66,18.4,124,0.00,0
218.919,11.8,99.97,-28.89,87,0.00,0.00,6,37,70.26,3070,89.32,10.91,18.8,124,0.00,0
218.984,11.8,99.97,-27.44,87,0.00,0.00,6,37,72.12,3069,89.30,10.90,18.8,124,0.00,0
219.064,11.8,99.97,-26.96,87,0.00,0.00,6,37,72.95,3071,92.82,11.23,18.8,124,0.00,0
219.141,12.2,99.97,-26.75,87,0.00,0.00,6,37,73.36,3049,104.38,12.34,19.6,124,0.00,0
219.205,12.2,99.97,-24.27,87,0.00,0.00,6,37,75.08,3053,111.14,13.01,20.4,124,0.00,0
219.295,12.2,99.97,-21.79,87,0.00,0.00,6,37,77.84,3054,104.12,12.98,20.4,124,0.00,0
219.361,12.5,99.97,-20.82,87,0.00,0.00,6,37,79.08,3075,111.09,12.98,20.8,124,0.00,0
219.449,12.5,99.97,-19.99,87,0.00,0.00,6,37,79.43,3075,111.08,12.97,20.8,124,0.00,0
219.513,12.5,99.97,-18.89,87,0.00,0.00,6,37,81.36,3077,111.07,12.97,20.8,124,0.00,0
219.580,12.5,99.97,-18.41,87,0.00,0.00,6,37,81.43,3059,111.05,12.97,20.8,124,0.00,0
219.669,12.2,99.97,-18.27,87,0.00,0.00,6,37,81.98,3058,104.25,12.33,20.4,126,0.00,0
219.731,12.2,99.97,-18.34,87,0.00,0.00,6,37,81.70,3058,97.45,11.66,19.2,126,0.00,0
219.820,12.2,99.97,-21.65,87,0.00,0.00,6,37,79.08,3082,92.67,11.20,19.2,126,0.00,0
219.885,11.8,99.97,-22.61,87,0.00,0.00,6,37,77.70,3084,89.12,10.86,18.4,126,0.00,0
219.956,11.4,99.97,-23.92,87,0.00,0.00,6,37,75.43,3081,82.07,10.13,18.0,126,0.00,0
220.043,11.0,99.97,-25.92,87,0.00,0.00,6,37,73.98,3062,78.58,10.13,17.6,126,0.00,0
220.108,11.0,99.97,-27.72,87,0.00,0.00,6,37,72.26,3060,78.58,10.13,17.6,126,0.00,0
220.195,11.0,99.97,-28.61,87,0.00,0.00,6,37,72.12,3062,82.09,10.37,17.6,126,0.00,0
220.261,11.0,99.97,-29.03,87,0.00,0.00,6,37,71.22,3084,78.56,10.12,18.0,126,0.00,0
220.348,11.0,99.97,-29.10,87,0.00,0.00,6,37,71.22,3086,82.04,10.12,18.0,126,0.00,0
220.413,11.0,99.97,-28.68,87,0.00,0.00,6,37,71.22,3083,71.51,9.63,17.6,126,0.00,0
220.494,10.2,99.97,-28.96,87,0.00,0.00,6,37,70.95,3083,68.01,9.39,16.9,126,0.00,0
220.570,10.2,99.97,-31.58,87,0.00,0.00,6,37,68.67,3065,68.01,9.39,16.9,126,0.00,0
220.632,10.2,99.97,-32.41,87,0.00,0.00,6,37,67.57,3066,75.01,9.87,17.3,126,0.00,0
220.721,10.6,99.97,-31.99,87,0.00,0.00,6,37,67.43,3066,75.01,9.87,17.6,126,0.00,0
220.788,11.0,99.97,-31.30,87,0.00,0.00,6,37,68.40,3089,78.50,10.12,17.6,126,0.00,0
220.873,11.0,99.97,-30.89,87,0.00,0.00,6,37,69.22,3086,78.00,10.11,18.0,126,0.00,0
220.939,11.0,99.97,-30.47,87,0.00,0.00,6,37,69.43,3086,78.50,10.11,18.0,126,0.00,0
221.008,11.0,99.97,-30.54,87,0.00,0.00,6,37,69.36,3070,74.98,9.87,17.6,126,0.00,0
221.089,10.2,99.97,-30.89,87,0.00,0.00,6,37,69.36,3068,67.95,9.40,16.9,126,0.00,0
221.165,9.8,99.97,-32.75,87,0.00,0.00,6,37,68.12,3062,60.96,8.90,16.5,126,0.00,0
221.239,9.8,99.97,-34.75,87,0.00,0.00,6,37,64.95,3084,67.98,9.38,16.5,126,0.00,0
221.308,10.2,99.97,-35.58,87,0.00,0.00,6,37,64.40,3088,71.49,9.87,17.3,126,0.00,0
221.398,10.6,99.97,-34.20,87,0.00,0.00,6,37,65.71,3086,74.98,9.87,17.6,126,0.00,0
221.460,10.6,99.97,-32.89,87,0.00,0.00,6,37,66.95,3086,74.97,9.87,17.6,126,0.00,0
221.540,10.6,99.97,-32.54,87,0.00,0.00,6,37,67.22,3068,78.47,10.35,17.6,126,0.00,0
221.619,11.0,99.97,-32.27,87,0.00,0.00,6,37,67.36,3068,81.96,10.35,18.0,126,0.00,0
221.681,11.0,99.97,-30.96,87,0.00,0.00,6,37,68.67,3069,81.96,10.35,18.0,126,0.00,0
221.769,11.0,99.97,-30.54,87,0.00,0.00,6,37,69.36,3090,85.46,10.59,18.0,126,0.00,0
221.851,11.4,99.97,-30.41,87,0.00,0.00,6,37,69.36,3090,85.45,10.59,18.4,126,0.00,0
221.921,11.4,99.97,-29.92,87,0.00,0.00,6,37,69.84,3089,85.46,10.59,18.4,126,0.00,0
221.997,11.8,99.97,-29.72,87,0.00,0.00,6,37,70.26,3069,88.96,10.83,18.4,126,0.00,0
222.060,11.8,99.97,-29.37,87,0.00,0.00,6,37,70.26,3070,92.20,11.61,18.8,126,0.00,0
222.140,12.2,99.97,-28.61,87,0.00,0.00,6,37,72.53,3072,103.99,12.26,20.0,126,0.00,0
222.220,12.5,99.97,-25.58,87,0.00,0.00,6,37,74.39,3075,110.77,12.90,20.8,126,0.00,0
222.282,12.5,99.97,-22.96,87,0.00,0.00,6,37,76.81,3095,110.75,12.90,20.8,126,0.00,0
222.370,12.5,99.97,-21.24,87,0.00,0.00,6,37,78.39,3095,103.92,12.23,20.0,126,0.00,0
222.435,12.2,99.97,-21.17,87,0.00,0.00,6,37,79.22,3094,103.91,12.24,20.0,126,0.00,0
