Time,Accel Position,Boost,Coolant Temp,Gear Position,Intake Temp,Man Abs Press,RPM,Req Torque,Vehicle Speed
1108.886,10.2,-30.68,88,6,34,69.57,2988,69.79,122
1108.961,9.8,-31.16,88,6,34,69.22,2986,66.30,122
1109.028,9.8,-33.37,88,6,34,67.84,3009,66.30,122
1109.109,9.8,-34.54,88,6,34,65.43,3008,66.29,122
1109.190,10.2,-35.03,88,6,34,65.09,2990,69.83,122
1109.256,10.2,-34.89,88,6,34,65.43,2989,69.87,122
1109.342,10.6,-34.13,88,6,34,66.26,3012,76.90,122
1109.408,10.6,-33.03,88,6,34,66.53,3009,73.33,122
1109.489,10.6,-32.68,88,6,34,67.43,2990,73.34,122
1109.554,10.2,-33.09,88,6,34,66.53,2989,73.36,122
1109.634,10.6,-33.99,88,6,34,66.12,3012,76.90,122
1109.710,10.6,-33.72,88,6,34,65.98,3014,76.84,122
1109.784,10.6,-33.03,88,6,34,66.95,2993,76.87,122
1109.863,10.6,-33.23,88,6,34,67.22,2993,76.86,122
1109.939,10.6,-33.16,88,6,34,67.36,3013,76.86,122
1110.005,10.6,-32.61,88,6,34,67.36,3017,76.84,122
1110.094,10.6,-32.61,88,6,34,67.57,2994,69.73,122
1110.159,9.8,-33.09,88,6,34,67.22,2991,66.20,122
1110.236,9.8,-34.96,88,6,34,65.57,3011,66.21,122
1110.310,9.8,-35.85,88,6,34,64.53,3012,66.26,122
1110.387,10.2,-36.47,88,6,34,63.98,2993,69.76,122
1110.463,10.6,-35.78,88,6,34,64.40,2996,73.34,122
1110.540,10.6,-35.09,88,6,34,65.09,3018,76.82,122
1110.605,11.0,-34.13,88,6,34,66.26,3018,80.33,122
1110.692,11.0,-33.09,88,6,34,66.67,2998,76.78,122
1110.768,10.6,-32.61,88,6,34,67.36,2994,73.24,122
1110.843,10.6,-33.51,88,6,34,65.84,3014,73.27,122
1110.909,10.2,-34.75,88,6,34,65.43,3015,73.27,122
1110.977,10.6,-34.96,88,6,34,65.09,2996,73.27,122
1111.055,10.2,-34.96,88,6,34,65.36,2995,66.17,122
1111.130,9.8,-35.37,88,6,34,65.36,3014,66.17,122
1111.205,9.8,-36.47,88,6,34,63.98,3018,69.71,122
1111.287,10.2,-36.96,88,6,34,63.29,2998,69.70,122
1111.361,10.2,-36.20,88,6,34,63.85,2997,69.69,122
1111.435,10.2,-35.85,88,6,34,64.26,3018,69.68,122
1111.502,10.2,-35.58,88,6,34,64.12,3015,69.69,122
1111.584,10.6,-35.85,88,6,34,64.53,2996,73.24,122
1111.659,10.6,-35.85,88,6,34,64.67,2997,73.24,122
1111.734,10.6,-34.75,88,6,34,65.57,3014,73.24,122
1111.802,10.6,-34.68,88,6,34,65.43,3018,76.78,122
1111.893,10.6,-34.40,88,6,34,65.71,2997,76.77,122
1111.957,10.6,-34.13,88,6,34,65.98,2998,76.71,122
1112.037,10.6,-33.85,88,6,34,65.98,3018,73.21,122
1112.111,10.6,-34.34,88,6,34,65.43,3019,73.16,122
1112.177,10.2,-34.75,88,6,34,65.09,3020,66.11,122
1112.267,9.8,-35.85,88,6,34,64.26,2995,62.57,122
1112.330,9.8,-37.09,88,6,34,63.29,2997,62.57,122
1112.412,10.2,-38.27,88,6,34,62.40,3016,69.67,122
1112.489,10.6,-37.02,88,6,34,62.40,3019,76.75,122
1112.555,10.6,-35.51,88,6,34,64.95,3000,76.73,122
1112.634,11.0,-34.54,88,6,34,65.71,2999,80.27,122
1112.711,11.0,-33.37,88,6,34,66.81,3022,80.21,122
1112.776,10.6,-32.96,88,6,34,66.95,3020,76.71,122
1112.861,10.6,-33.09,88,6,34,66.81,2998,73.17,122
1112.935,10.2,-35.03,88,6,34,66.26,2998,73.14,122
1113.014,10.6,-35.85,88,6,34,64.26,3018,73.19,122
1113.091,10.6,-35.44,88,6,34,64.67,3017,76.72,122
1113.153,10.6,-34.68,88,6,34,65.43,3001,80.26,122
1113.242,10.6,-33.92,88,6,34,65.98,2998,76.71,122
1113.304,10.6,-33.37,88,6,34,66.53,3022,76.71,122
1113.393,10.6,-33.16,88,6,34,66.95,3021,76.74,122
1113.458,11.0,-33.51,88,6,34,66.53,3001,80.23,122
1113.545,10.6,-33.58,89,6,34,66.53,3000,76.69,122
1113.605,10.6,-33.58,89,6,34,66.53,3020,76.70,122
1113.691,10.6,-34.13,89,6,34,66.53,3020,76.69,122
1113.755,10.6,-33.99,89,6,34,65.98,3020,73.15,122
1113.838,10.6,-34.20,89,6,34,65.98,3002,69.59,122
1113.916,10.2,-34.40,89,6,34,65.09,3000,69.59,122
1113.982,9.8,-35.16,89,6,34,64.95,3023,66.00,122
1114.068,9.4,-36.13,89,6,34,63.98,3018,55.42,122
1114.133,9.0,-38.20,89,6,34,62.40,2997,51.90,122
1114.220,8.6,-40.47,89,6,34,60.40,3000,48.36,122
1114.284,9.0,-41.99,89,6,34,58.26,3021,51.89,122
1114.363,9.0,-42.33,89,6,34,57.71,3020,48.33,122
1114.439,8.6,-42.54,89,6,34,57.57,2999,48.33,122
1114.502,8.2,-42.82,89,6,34,57.30,2999,48.34,122
1114.589,8.6,-43.64,89,6,34,56.40,3017,48.29,122
1114.652,8.2,-44.20,89,6,34,56.12,3018,44.76,122
1114.742,8.2,-44.47,89,6,34,55.43,2995,44.77,122
1114.804,8.2,-44.88,89,6,34,55.23,2993,48.31,122
1114.893,9.0,-45.23,89,6,34,54.95,3013,58.93,122
1114.958,9.8,-43.78,89,6,34,56.12,3016,62.70,122
1115.045,9.4,-41.23,89,6,34,58.67,2996,59.17,122
1115.109,9.8,-40.82,89,6,34,59.29,2996,62.40,122
1115.176,9.8,-40.27,89,6,34,59.71,3014,58.92,122
1115.259,9.4,-40.27,89,6,34,59.98,3012,58.94,122
1115.335,9.4,-40.61,89,6,34,59.43,2992,59.17,122
1115.420,9.4,-40.95,89,6,34,59.23,2991,59.17,122
1115.487,9.4,-41.30,89,6,34,59.23,3012,58.88,122
1115.562,9.4,-41.30,89,6,34,58.81,3009,59.20,122
1115.637,9.4,-40.95,89,6,34,59.23,2988,59.22,122
1115.703,9.8,-41.16,89,6,34,59.09,2990,62.39,122
1115.790,9.8,-40.75,89,6,34,59.43,3011,62.47,122
1115.854,9.4,-40.54,89,6,34,59.29,3008,58.96,122
1115.942,9.4,-40.13,89,6,34,59.98,2985,62.52,122
1116.005,9.8,-40.40,89,6,34,59.85,2986,62.51,122
1116.087,9.8,-40.61,89,6,34,59.98,3008,62.46,122
1116.161,9.8,-40.20,89,6,34,59.85,3009,62.52,122
1116.226,9.8,-39.85,89,6,34,60.40,2987,62.52,122
1116.313,9.8,-39.09,89,6,34,60.95,2986,62.72,122
1116.380,9.8,-38.96,89,6,34,61.09,3006,62.53,122
1116.460,9.8,-39.37,89,6,34,60.67,3004,62.53,122
1116.535,9.8,-39.37,89,6,34,60.81,2982,62.78,122
1116.609,9.8,-39.64,89,6,34,60.67,2985,62.52,122
1116.679,9.8,-39.64,89,6,34,60.54,3006,62.72,122
1116.760,9.8,-39.44,89,6,34,60.67,3006,62.51,122
1116.837,9.8,-39.44,89,6,34,60.54,2984,62.52,122
1116.901,9.8,-39.30,89,6,34,60.67,2987,66.25,122
1116.990,9.8,-39.23,89,6,34,60.95,3006,66.04,122
1117.052,9.8,-38.89,89,6,34,61.29,3004,62.68,122
1117.143,9.8,-38.47,89,6,34,61.57,2981,62.62,122
1117.209,9.8,-38.68,89,6,34,61.85,2985,62.59,122
1117.287,9.8,-39.09,89,6,34,61.23,3005,66.16,122
1117.361,9.8,-39.30,89,6,34,61.23,3004,66.16,122
1117.427,9.8,-38.61,89,6,34,61.57,2985,66.16,122
1117.504,9.8,-38.13,89,6,34,61.98,2984,66.16,122
1117.579,9.8,-38.06,89,6,34,62.12,3004,66.16,122
1117.659,9.8,-38.47,89,6,34,61.71,3003,66.17,122
1117.735,9.8,-38.89,89,6,34,61.43,2983,62.62,122
1117.802,9.8,-38.82,89,6,34,61.57,2982,66.19,121
1117.890,9.8,-38.89,89,6,34,61.29,3003,66.18,122
1117.955,9.8,-38.54,89,6,34,61.57,3002,62.62,122
1118.036,9.8,-38.54,89,6,34,61.71,2984,66.17,122
1118.110,9.8,-38.68,89,6,34,61.43,3003,66.17,122
1118.184,9.8,-38.27,89,6,34,61.71,3002,62.62,122
1118.270,9.8,-38.27,89,6,34,61.71,3002,62.62,121
1118.334,9.8,-38.68,89,6,34,61.43,2979,59.08,121
1118.413,9.0,-39.30,89,6,34,60.81,2976,59.10,121
1118.490,9.0,-40.54,89,6,34,59.98,2996,55.54,121
1118.554,9.0,-41.02,89,6,34,59.23,2981,55.55,121
1118.643,8.6,-41.37,89,6,34,58.67,2980,48.42,121
1118.708,7.5,-41.44,89,6,34,58.67,2998,27.04,121
1118.794,6.3,-44.13,89,6,34,55.99,2994,20.88,121
1118.859,6.3,-48.61,89,6,34,51.99,2973,18.96,121
1118.938,6.3,-51.57,89,6,34,48.68,2980,16.95,121
1119.013,4.7,-53.57,89,6,34,47.30,2990,14.64,121
1119.079,3.9,-54.95,89,6,34,44.68,2985,12.68,121
1119.161,3.9,-56.19,89,6,34,43.71,2968,10.64,121
1119.239,3.9,-57.43,89,6,34,42.68,2965,8.40,121
1119.304,3.9,-59.36,89,6,34,41.09,2980,7.11,121
1119.390,4.7,-60.81,89,6,34,39.71,2958,9.11,121
1119.457,5.1,-61.36,89,6,34,38.68,2956,9.53,121
1119.539,4.7,-61.23,89,6,34,39.30,2978,9.05,121
1119.612,4.7,-60.74,89,6,34,39.30,2975,9.12,121
1119.677,4.7,-60.88,89,6,34,39.30,2953,9.10,121
1119.763,5.1,-60.88,89,6,34,39.30,2974,10.03,121
1119.835,5.9,-61.23,89,6,34,39.09,2967,12.91,121
1119.912,6.3,-60.60,89,6,34,39.30,2942,16.61,121
1119.991,6.7,-58.81,89,6,34,42.13,2944,20.13,121
1120.056,7.1,-56.67,89,6,34,43.44,2965,27.19,121
1120.127,7.5,-54.88,89,6,34,45.30,2940,30.90,121
1120.212,7.1,-52.54,89,6,34,47.23,2938,30.89,121
1120.278,7.5,-51.71,89,6,34,48.40,2957,30.79,121
1120.364,7.5,-51.23,89,6,34,49.09,2955,30.92,121
1120.429,7.5,-50.81,89,6,34,49.57,2934,34.50,121
1120.510,7.5,-50.61,89,6,34,49.57,2952,34.39,121
1120.587,7.5,-50.40,89,6,34,49.71,2952,34.39,121
1120.672,7.8,-49.78,89,6,34,50.12,2932,38.09,121
1120.739,8.2,-48.88,89,6,34,50.68,2952,41.61,119
1120.817,8.6,-47.64,89,6,34,51.85,2950,52.28,119
1120.881,9.0,-45.51,89,6,34,55.23,2930,56.03,119
1120.968,9.0,-43.64,89,6,34,56.54,2947,52.47,119
1121.032,9.0,-42.89,89,6,34,57.23,2945,56.14,119
1121.116,9.0,-42.75,89,6,34,57.43,2928,59.39,119
1121.190,9.8,-41.99,89,6,34,57.71,2948,63.22,119
1121.255,9.8,-39.99,89,6,34,60.40,2948,63.15,119
1121.335,9.8,-39.09,89,6,34,61.29,2924,63.11,119
1121.411,9.8,-38.82,89,6,34,61.29,2943,66.73,119
1121.486,9.8,-37.85,89,6,34,62.26,2943,66.73,119
1121.569,9.8,-37.51,89,6,34,62.67,2923,66.74,119
1121.633,9.8,-37.23,89,6,34,62.67,2942,66.76,119
1121.714,9.8,-37.37,89,6,34,62.67,2942,66.75,119
1121.790,9.8,-37.78,89,6,34,62.40,2920,63.18,119
1121.855,9.8,-38.06,89,6,34,62.12,2937,63.20,119
1121.943,9.8,-38.06,89,6,34,62.40,2936,63.21,119
1122.009,9.8,-37.71,89,6,34,62.40,2920,63.21,119
1122.089,9.4,-37.44,89,6,34,62.26,2940,59.61,119
1122.165,9.0,-37.78,89,6,34,61.98,2942,56.01,119
1122.231,9.0,-39.02,89,6,34,61.29,2919,56.02,119
1122.322,9.0,-39.64,89,6,34,60.54,2936,56.02,119
1122.387,9.0,-39.58,89,6,34,60.81,2934,56.12,119
1122.463,9.4,-39.58,89,6,34,60.54,2915,59.63,119
1122.540,9.8,-38.96,89,6,34,60.81,2937,63.22,119
1122.605,9.8,-37.51,89,6,34,62.95,2936,63.22,119
1122.693,9.8,-36.75,89,6,34,63.29,2914,63.22,119
1122.759,9.8,-36.96,89,6,34,63.29,2935,63.22,119
1122.837,9.8,-36.75,89,6,34,63.57,2932,63.22,119
1122.909,9.8,-36.47,89,6,34,63.57,2914,66.83,119
1122.988,9.8,-36.20,89,6,34,63.98,2931,63.24,119
1123.070,9.8,-36.34,89,6,34,63.71,2932,63.25,119
1123.136,9.8,-36.27,89,6,34,63.85,2909,63.26,119
1123.204,9.0,-36.54,89,6,34,63.57,2929,56.08,119
1123.292,9.0,-37.85,89,6,34,62.81,2912,56.08,119
1123.357,9.4,-38.68,89,6,34,61.29,2914,63.25,119
1123.444,9.8,-37.71,89,6,34,62.67,2934,63.24,119
1123.509,9.8,-36.68,89,6,34,63.57,2909,63.24,119
1123.595,9.8,-36.54,89,6,34,63.71,2909,63.26,119
1123.659,9.8,-36.34,89,6,34,63.71,2930,66.86,119
1123.729,9.8,-36.20,89,6,34,63.71,2910,63.26,119
1123.818,9.8,-35.51,89,6,34,64.26,2908,63.26,119
1123.880,9.8,-35.44,89,6,34,64.53,2928,66.86,119
1123.961,9.8,-35.44,89,6,34,64.67,2909,66.86,119
1124.036,9.8,-35.30,89,6,34,64.95,2928,66.86,119
1124.111,9.8,-35.03,89,6,34,65.36,2928,66.86,119
1124.179,10.2,-34.89,89,6,34,65.36,2909,70.46,119
1124.259,10.2,-33.85,89,6,34,65.71,2926,70.46,117
1124.340,10.2,-33.51,89,6,34,66.67,2926,70.47,117
1124.412,10.2,-33.44,89,6,34,66.95,2908,77.67,117
1124.478,11.0,-32.41,89,6,34,67.71,2928,88.45,117
1124.559,11.4,-29.92,89,6,34,69.98,2908,88.43,117
1124.631,11.4,-27.65,89,6,34,71.98,2911,88.42,117
1124.718,11.8,-26.96,89,6,34,72.81,2930,88.41,119
1124.784,11.4,-26.89,89,6,34,72.95,2910,92.00,119
1124.865,11.8,-26.96,89,6,34,73.36,2910,88.40,119
1124.939,11.4,-26.06,89,6,34,74.12,2926,88.41,119
1125.004,11.4,-25.99,89,6,34,74.39,2912,88.41,119
1125.093,11.4,-26.27,89,6,34,73.70,2911,91.99,119
1125.160,11.8,-25.65,89,6,34,73.84,2931,88.38,119
1125.246,11.4,-24.89,89,6,34,75.43,2912,88.37,119
1125.311,11.4,-25.51,89,6,34,74.81,2912,88.37,119
1125.389,11.4,-26.06,89,6,34,74.39,2935,88.46,119
1125.465,11.4,-26.13,89,6,34,74.12,2918,91.90,119
1125.530,11.8,-25.72,89,6,34,73.98,2915,88.30,119
1125.619,11.8,-26.68,89,6,34,72.81,2933,88.31,119
1125.681,11.4,-28.06,89,6,34,72.12,2916,88.41,119
1125.769,11.4,-28.13,89,6,34,71.98,2916,91.81,119
1125.834,11.4,-27.30,89,6,34,72.81,2934,88.31,119
1125.916,11.4,-27.17,89,6,34,73.08,2917,88.30,119
1125.992,11.4,-27.30,89,6,34,73.08,2939,88.29,119
1126.057,11.4,-27.44,89,6,34,72.67,2939,88.36,119
1126.144,11.4,-27.65,89,6,34,72.53,2921,88.24,119
1126.209,11.8,-27.58,89,6,34,72.53,2938,88.24,119
1126.289,11.4,-26.96,89,6,34,73.43,2939,88.24,119
1126.362,11.4,-26.96,89,6,34,73.36,2919,88.24,119
1126.451,11.8,-27.30,89,6,34,72.81,2944,91.80,119
1126.505,11.8,-27.10,89,6,34,73.22,2944,91.68,119
1126.593,11.4,-26.48,89,6,34,73.84,2924,88.17,119
1126.658,11.4,-26.75,89,6,34,73.43,2944,88.17,119
1126.749,11.4,-27.51,89,6,34,72.95,2944,88.15,119
1126.814,11.4,-27.72,89,6,34,72.53,2924,88.16,119
1126.891,11.4,-27.51,89,6,34,72.53,2946,88.14,119
1126.969,11.0,-27.51,89,6,34,72.39,2948,84.95,119
1127.036,11.0,-27.92,89,6,34,72.26,2930,77.36,119
1127.105,10.2,-29.92,89,6,34,70.26,2947,70.19,119
1127.183,10.2,-32.20,89,6,34,68.95,2947,70.18,119
1127.258,10.2,-33.09,89,6,34,67.43,2930,70.18,119
1127.329,9.8,-33.44,89,6,34,66.95,2926,63.01,119
1127.419,9.8,-35.09,89,6,34,64.67,2947,63.02,119
1127.481,9.8,-35.92,89,6,34,64.26,2930,63.05,119
1127.570,10.2,-36.61,89,6,34,63.57,2926,70.25,119
1127.635,10.2,-35.30,89,6,34,64.53,2946,73.76,119
1127.722,10.6,-33.78,89,6,34,65.98,2928,77.34,119
1127.786,11.0,-33.16,89,6,34,66.95,2931,77.41,119
1127.867,11.0,-32.41,89,6,34,67.57,2950,80.90,119
1127.940,11.0,-31.78,89,6,34,68.40,2932,80.88,119
1128.005,11.0,-31.78,89,6,34,68.53,2934,84.45,119
1128.093,11.0,-30.75,89,6,34,69.09,2953,84.43,119
1128.160,11.0,-29.99,89,6,34,69.84,2934,84.42,119
1128.239,11.0,-29.79,89,6,34,70.26,2931,84.42,119
1128.314,11.0,-29.65,89,6,34,70.12,2953,84.43,119
1128.399,11.0,-30.61,89,6,34,69.57,2935,84.42,121
1128.454,11.0,-31.03,89,6,34,69.22,2934,84.41,121
1128.542,11.0,-30.27,89,6,34,70.12,2954,84.40,121
1128.609,11.0,-29.99,89,6,34,70.12,2934,84.31,121
1128.689,11.0,-30.27,89,6,34,70.12,2937,84.39,121
1128.760,11.0,-30.06,89,6,34,69.84,2958,84.38,121
1128.839,11.0,-30.20,89,6,34,69.98,2959,80.78,121
1128.913,10.6,-29.99,89,6,34,69.84,2937,73.62,121
1128.980,10.2,-31.44,89,6,34,69.36,2953,66.47,121
1129.071,9.8,-33.72,89,6,34,67.43,2953,62.90,121
1129.136,9.8,-35.71,89,6,34,64.12,2934,66.49,121
1129.217,9.8,-36.34,89,6,34,63.57,2955,70.07,121
1129.302,10.2,-36.13,89,6,34,63.98,2958,73.63,121
1129.358,10.2,-34.20,89,6,34,65.36,2938,73.62,121
1129.444,10.2,-33.92,89,6,34,66.26,2937,73.62,121
1129.510,10.2,-33.92,89,6,34,66.26,2954,73.62,121
1129.592,10.2,-33.72,89,6,34,66.26,2938,70.03,121
1129.669,10.2,-34.54,89,6,34,65.43,2937,70.11,121
1129.732,10.2,-35.09,89,6,34,64.95,2958,77.18,121
1129.810,10.6,-34.40,89,6,34,65.43,2938,77.17,121
1129.890,11.0,-33.37,89,6,34,67.09,2940,80.75,121
1129.954,10.6,-32.75,89,6,34,67.98,2958,77.16,121
1130.040,10.2,-32.13,89,6,34,67.84,2937,70.01,121
1130.106,9.8,-34.20,89,6,34,65.98,2937,66.44,121
1130.194,9.8,-35.51,89,6,34,64.81,2959,62.86,121
1130.259,9.8,-36.27,89,6,34,63.71,2959,62.85,121
1130.349,9.8,-37.02,89,6,34,63.57,2938,70.00,121
1130.410,10.2,-37.09,89,6,34,63.71,2958,70.00,121
1130.490,10.2,-35.92,89,6,34,64.26,2958,70.50,121
1130.567,10.2,-35.51,89,6,34,64.67,2938,73.58,121
1130.631,10.2,-35.30,89,6,34,64.81,2956,73.58,121
1130.720,10.2,-34.40,89,6,34,65.57,2959,77.17,121
1130.789,10.6,-33.99,89,6,34,65.98,2938,77.16,121
1130.855,10.6,-33.58,89,6,34,67.09,2938,77.15,121
1130.942,10.6,-33.37,89,6,34,66.95,2958,77.14,121
1131.007,10.6,-33.23,89,6,34,66.95,2939,77.13,121
1131.095,10.6,-33.09,89,6,34,66.95,2939,77.14,121
1131.160,10.6,-33.09,89,6,34,66.95,2957,77.14,121
1131.239,10.2,-33.16,89,6,34,66.95,2936,77.15,121
1131.316,10.6,-33.51,89,6,33,66.67,2940,77.16,121
1131.379,10.6,-33.78,89,6,33,66.67,2960,77.13,121
1131.469,10.6,-33.51,89,6,33,66.67,2941,77.12,121
1131.533,10.2,-33.03,89,6,33,66.95,2938,77.12,121
1131.622,10.6,-33.16,89,6,33,66.95,2962,80.69,121
1131.686,11.0,-33.16,89,6,33,67.22,2964,80.66,121
1131.754,11.0,-32.75,89,6,33,67.98,2945,84.22,121
1131.839,11.0,-31.23,89,6,33,69.22,2958,80.65,121
1131.906,11.0,-31.16,89,6,33,68.95,2958,80.67,121
1131.989,11.0,-31.65,89,6,33,68.40,2942,84.25,121
1132.054,11.0,-31.65,89,6,33,68.26,2943,84.24,121
1132.144,11.0,-30.96,89,6,33,68.95,2964,84.22,121
1132.209,11.0,-30.41,89,6,33,69.84,2945,84.20,121
1132.294,11.4,-30.41,89,6,33,69.84,2948,87.76,121
1132.359,11.0,-30.34,89,6,33,69.84,2962,84.18,121
1132.439,11.0,-29.79,89,6,33,70.26,2946,84.18,121
1132.513,11.0,-30.06,89,6,33,70.12,2944,84.19,121
1132.580,11.0,-29.85,89,6,33,69.84,2966,84.19,121
1132.668,11.0,-30.06,89,6,33,69.84,2966,84.17,121
1132.736,11.0,-30.20,89,6,33,69.98,2947,84.16,121
1132.816,11.0,-30.61,89,6,33,69.57,2966,84.15,121
1132.890,11.0,-30.27,89,6,33,69.98,2967,84.14,121
1132.955,11.0,-29.92,89,6,33,69.98,2950,84.13,121
1133.037,11.4,-29.79,89,6,33,70.12,2949,84.11,121
1133.110,11.0,-29.65,89,6,33,70.26,2966,84.12,121
1133.183,11.0,-29.85,89,6,33,70.26,2950,84.12,121
1133.264,11.0,-29.99,89,6,33,70.12,2951,84.12,121
1133.340,11.0,-30.06,89,6,33,70.40,2968,76.97,121
1133.405,10.2,-30.41,89,6,33,69.84,2968,69.82,121
1133.492,9.8,-32.68,89,6,33,67.09,2950,66.25,121
1133.560,9.8,-34.61,89,6,33,65.36,2972,62.67,121
1133.639,9.0,-36.13,89,6,33,64.26,2970,55.52,121
1133.715,9.0,-38.27,89,6,33,62.12,2949,55.52,121
1133.780,9.0,-39.64,89,6,33,61.09,2952,55.59,121
1133.864,9.4,-39.99,89,6,33,60.12,2968,59.09,121
1133.941,9.8,-39.58,89,6,33,60.81,2948,62.66,121
1134.005,9.8,-38.27,89,6,33,61.85,2951,69.81,121
1134.094,9.8,-37.51,89,6,33,62.54,2970,66.23,121
1134.159,9.8,-36.75,89,6,33,63.09,2970,66.23,121
1134.239,9.8,-36.61,89,6,33,63.71,2950,62.58,121
1134.314,9.4,-37.71,89,6,33,63.09,2969,59.08,121
1134.389,9.0,-38.96,89,6,33,61.23,2970,55.50,121
1134.455,9.0,-40.27,89,6,33,59.85,2948,55.51,121
1134.542,9.0,-40.82,89,6,33,59.29,2946,55.52,121
1134.607,9.0,-41.23,89,6,33,58.95,2967,59.09,121
1134.694,9.4,-41.23,89,6,33,58.95,2946,59.10,121
1134.759,9.8,-40.20,89,6,33,59.98,2945,62.68,121
1134.838,9.8,-39.64,89,6,33,60.81,2966,62.67,121
1134.919,9.8,-39.09,89,6,33,61.09,2967,62.67,121
1134.983,9.4,-38.96,89,6,33,61.29,2946,59.09,121
1135.071,9.0,-38.96,89,6,33,61.09,2944,55.53,121
1135.136,9.4,-40.47,89,6,33,60.40,2967,62.68,121
1135.220,9.8,-40.95,89,6,33,59.29,2949,62.67,121
1135.297,9.4,-39.78,89,6,33,60.40,2948,59.08,121
1135.361,9.4,-39.71,89,6,33,60.40,2963,59.08,121
1135.448,9.4,-39.99,89,6,33,60.40,2961,59.10,121
1135.512,9.4,-40.20,89,6,34,59.98,2944,59.12,121
1135.590,9.0,-40.40,89,6,34,59.57,2966,55.54,121
1135.668,8.2,-40.89,89,6,34,58.81,2964,41.16,121
1135.741,7.5,-44.06,89,6,34,56.12,2942,34.20,121
1135.818,7.5,-46.82,89,6,34,53.30,2964,37.51,121
1135.893,7.8,-48.33,89,6,34,52.12,2961,37.64,121
1135.960,8.2,-48.68,89,6,34,51.57,2942,41.33,121
1136.040,8.2,-47.44,89,6,34,52.12,2940,44.92,121
1136.115,8.6,-47.02,89,6,34,53.30,2960,48.34,121
1136.199,9.0,-45.30,89,6,34,54.81,2940,52.08,121
1136.265,9.0,-44.54,89,6,34,55.57,2940,55.66,121
1136.343,9.0,-43.57,89,6,34,56.54,2957,51.93,121
1136.409,8.6,-43.09,89,6,34,56.81,2936,48.61,121
1136.497,8.6,-44.13,89,6,34,55.57,2936,44.93,121
1136.560,8.2,-45.09,89,6,34,54.81,2954,41.22,121
1136.641,8.2,-46.06,89,6,34,54.12,2958,48.58,121
1136.719,9.4,-46.75,89,6,34,53.23,2936,59.35,121
1136.783,10.2,-44.40,89,6,34,55.23,2956,73.36,121
1136.870,10.6,-40.75,89,6,34,57.85,2955,80.67,121
1136.933,11.0,-37.30,89,6,34,63.29,2936,80.63,121
1137.021,11.0,-35.44,89,6,34,64.67,2957,80.64,121
1137.083,11.0,-34.75,89,6,34,65.36,2954,84.22,121
1137.173,11.0,-34.13,89,6,34,65.57,2935,84.23,121
1137.239,11.0,-33.16,89,6,34,67.09,2953,84.23,121
1137.316,11.4,-32.96,89,6,34,67.09,2956,87.80,121
1137.391,11.4,-32.61,89,6,34,67.84,2938,91.37,121
1137.457,11.4,-31.37,89,6,34,68.67,2937,91.28,121
1137.544,11.8,-30.47,89,6,34,69.57,2956,87.77,121
1137.609,11.4,-30.61,89,6,34,69.36,2936,87.78,121
1137.690,11.8,-30.75,89,6,34,69.71,2938,91.36,121
1137.767,11.8,-30.75,89,6,34,69.36,2958,91.35,121
1137.850,11.8,-29.16,89,6,34,71.57,2939,91.33,121
1137.918,11.8,-27.17,89,6,34,72.95,2942,91.31,121
1137.983,11.8,-26.75,89,6,34,73.36,2959,87.80,121
1138.071,11.4,-26.48,89,6,34,73.43,2948,91.24,121
1138.136,11.8,-27.51,89,6,34,72.95,2946,91.34,121
1138.215,11.8,-26.54,89,6,33,72.53,2957,91.30,121
1138.290,11.4,-25.51,89,6,33,74.81,2960,91.29,121
1138.368,11.8,-26.27,89,6,33,73.84,2942,91.29,121
1138.442,11.8,-25.65,89,6,33,74.53,2960,91.27,121
1138.521,11.8,-24.89,89,6,33,74.81,2963,91.26,121
1138.586,11.8,-24.61,89,6,33,75.57,2941,91.27,121
1138.673,11.8,-24.96,89,6,33,75.22,2960,91.27,121
1138.739,11.8,-24.96,89,6,33,75.36,2960,91.26,121
1138.819,11.8,-24.61,89,6,33,75.43,2946,91.25,121
1138.896,11.8,-24.41,89,6,33,75.70,2942,91.24,121
1138.960,11.8,-24.20,89,6,33,75.98,2965,91.23,121
1139.040,11.8,-23.99,89,6,33,76.39,2945,91.21,121
1139.121,11.8,-23.92,89,6,33,76.26,2948,91.20,121
1139.187,11.8,-23.72,89,6,33,76.67,2964,91.19,121
1139.276,11.8,-23.44,89,6,33,76.67,2964,91.19,121
1139.341,11.8,-23.65,89,6,33,76.67,2946,91.18,121
1139.409,11.8,-23.37,89,6,33,76.39,2969,91.17,121
1139.490,11.8,-23.58,89,6,33,76.53,2969,91.08,121
1139.566,11.0,-23.65,89,6,33,76.12,2949,84.00,121
1139.633,11.0,-24.89,89,6,33,75.43,2949,76.85,121
1139.716,10.6,-25.79,89,6,33,74.39,2970,76.84,121
1139.790,10.2,-27.10,89,6,33,73.43,2951,66.10,121
1139.863,9.4,-28.75,89,6,33,71.84,2945,62.56,121
1139.943,9.8,-31.51,89,6,33,69.09,2968,73.28,121
1140.020,11.0,-31.58,89,6,33,69.22,2970,83.99,121
1140.092,11.0,-29.03,89,6,33,71.22,2950,83.98,121
1140.158,11.0,-27.23,89,6,33,72.95,2972,87.54,121
1140.244,11.8,-26.34,89,6,33,73.84,2972,91.09,121
1140.311,11.8,-24.06,89,6,33,75.43,2954,91.07,121
1140.398,11.8,-23.72,89,6,33,76.26,2953,91.07,121
1140.463,11.8,-24.20,89,6,33,75.70,2975,94.62,121
